 ===============================================================
         Steady state solution for a 2D rectangular plate       
             with borders at constant temperature               
                     Absolute temperatures                      
 ===============================================================
                 Author: Dickson Alves de Souza                 
    Based on lectures by professor Roberto Parreiras Tavares    
       and book Numerical Heat Transfer and Fluid Flow          
       by Suhas V. Patankar (1980)                              
                                                                
               Federal University of Minas Gerais               
                      September 21st, 2017                      
 ===============================================================
                       Input parameters:                        
 
 Lenght in X direction:       5.0000
 Lenght in Y direction:       5.0000
 Nodes in X direction:           200
 Nodes in Y direction:           200
 Temperature T1 (left, right and bottom borders):    1200.0000
 Temperature T2 (top border):                         700.0000
 
 SOLUTION of LINEAR SYSTEM: Gauss-Seidel method
     No relaxation applied to solution.
 Tolerance:   0.1000E-03
 
 Iterations:                 33604
 ========================================================================
                    Calculation Results                                  
 ========================================================================
            I           J           X           Y           T   Exact Sol
           45          93      1.1307      2.3367   1124.6685   1124.9324
           45          94      1.1307      2.3618   1123.3051   1123.5693
           45          95      1.1307      2.3869   1121.9203   1122.1848
           45          96      1.1307      2.4121   1120.5136   1120.7784
           45          97      1.1307      2.4372   1119.0847   1119.3497
           45          98      1.1307      2.4623   1117.6329   1117.8980
           45          99      1.1307      2.4874   1116.1579   1116.4231
           45         100      1.1307      2.5126   1114.6591   1114.9243
           45         101      1.1307      2.5377   1113.1360   1113.4011
           45         102      1.1307      2.5628   1111.5881   1111.8530
           45         103      1.1307      2.5879   1110.0148   1110.2796
           45         104      1.1307      2.6131   1108.4156   1108.6801
           45         105      1.1307      2.6382   1106.7900   1107.0541
           45         106      1.1307      2.6633   1105.1372   1105.4010
           45         107      1.1307      2.6884   1103.4568   1103.7201
           45         108      1.1307      2.7136   1101.7482   1102.0109
           45         109      1.1307      2.7387   1100.0106   1100.2727
           45         110      1.1307      2.7638   1098.2435   1098.5050
           45         111      1.1307      2.7889   1096.4462   1096.7069
           45         112      1.1307      2.8141   1094.6180   1094.8780
           45         113      1.1307      2.8392   1092.7583   1093.0174
           45         114      1.1307      2.8643   1090.8662   1091.1244
           45         115      1.1307      2.8894   1088.9412   1089.1984
           45         116      1.1307      2.9146   1086.9824   1087.2385
           45         117      1.1307      2.9397   1084.9891   1085.2441
           45         118      1.1307      2.9648   1082.9604   1083.2142
           45         119      1.1307      2.9899   1080.8956   1081.1482
           45         120      1.1307      3.0151   1078.7938   1079.0451
           45         121      1.1307      3.0402   1076.6543   1076.9042
           45         122      1.1307      3.0653   1074.4760   1074.7245
           45         123      1.1307      3.0905   1072.2581   1072.5051
           45         124      1.1307      3.1156   1069.9997   1070.2451
           45         125      1.1307      3.1407   1067.6998   1067.9436
           45         126      1.1307      3.1658   1065.3574   1065.5996
           45         127      1.1307      3.1910   1062.9716   1063.2120
           45         128      1.1307      3.2161   1060.5413   1060.7799
           45         129      1.1307      3.2412   1058.0655   1058.3022
           45         130      1.1307      3.2663   1055.5431   1055.7778
           45         131      1.1307      3.2915   1052.9729   1053.2057
           45         132      1.1307      3.3166   1050.3539   1050.5846
           45         133      1.1307      3.3417   1047.6848   1047.9134
           45         134      1.1307      3.3668   1044.9645   1045.1909
           45         135      1.1307      3.3920   1042.1917   1042.4159
           45         136      1.1307      3.4171   1039.3652   1039.5871
           45         137      1.1307      3.4422   1036.4837   1036.7032
           45         138      1.1307      3.4673   1033.5459   1033.7630
           45         139      1.1307      3.4925   1030.5504   1030.7650
           45         140      1.1307      3.5176   1027.4959   1027.7079
           45         141      1.1307      3.5427   1024.3809   1024.5903
           45         142      1.1307      3.5678   1021.2039   1021.4107
           45         143      1.1307      3.5930   1017.9637   1018.1677
           45         144      1.1307      3.6181   1014.6585   1014.8597
           45         145      1.1307      3.6432   1011.2870   1011.4853
           45         146      1.1307      3.6683   1007.8475   1008.0429
           45         147      1.1307      3.6935   1004.3385   1004.5310
           45         148      1.1307      3.7186   1000.7584   1000.9478
           45         149      1.1307      3.7437    997.1055    997.2919
           45         150      1.1307      3.7688    993.3783    993.5614
           45         151      1.1307      3.7940    989.5750    989.7549
           45         152      1.1307      3.8191    985.6940    985.8706
           45         153      1.1307      3.8442    981.7336    981.9069
           45         154      1.1307      3.8693    977.6921    977.8620
           45         155      1.1307      3.8945    973.5678    973.7342
           45         156      1.1307      3.9196    969.3590    969.5219
           45         157      1.1307      3.9447    965.0640    965.2234
           45         158      1.1307      3.9698    960.6813    960.8369
           45         159      1.1307      3.9950    956.2090    956.3610
           45         160      1.1307      4.0201    951.6457    951.7938
           45         161      1.1307      4.0452    946.9896    947.1340
           45         162      1.1307      4.0704    942.2393    942.3798
           45         163      1.1307      4.0955    937.3933    937.5299
           45         164      1.1307      4.1206    932.4502    932.5828
           45         165      1.1307      4.1457    927.4085    927.5371
           45         166      1.1307      4.1709    922.2672    922.3917
           45         167      1.1307      4.1960    917.0249    917.1453
           45         168      1.1307      4.2211    911.6807    911.7969
           45         169      1.1307      4.2462    906.2336    906.3457
           45         170      1.1307      4.2714    900.6829    900.7908
           45         171      1.1307      4.2965    895.0280    895.1317
           45         172      1.1307      4.3216    889.2685    889.3679
           45         173      1.1307      4.3467    883.4040    883.4991
           45         174      1.1307      4.3719    877.4346    877.5255
           45         175      1.1307      4.3970    871.3605    871.4471
           45         176      1.1307      4.4221    865.1821    865.2645
           45         177      1.1307      4.4472    858.9002    858.9783
           45         178      1.1307      4.4724    852.5156    852.5895
           45         179      1.1307      4.4975    846.0298    846.0995
           45         180      1.1307      4.5226    839.4442    839.5098
           45         181      1.1307      4.5477    832.7609    832.8223
           45         182      1.1307      4.5729    825.9820    826.0394
           45         183      1.1307      4.5980    819.1102    819.1636
           45         184      1.1307      4.6231    812.1485    812.1980
           45         185      1.1307      4.6482    805.1000    805.1457
           45         186      1.1307      4.6734    797.9686    798.0105
           45         187      1.1307      4.6985    790.7583    790.7965
           45         188      1.1307      4.7236    783.4734    783.5080
           45         189      1.1307      4.7487    776.1188    776.1499
           45         190      1.1307      4.7739    768.6995    768.7272
