 ===============================================================
         Steady state solution for a 2D rectangular plate       
             with borders at constant temperature               
                 Adimensional temperatures                      
 ===============================================================
                 Author: Dickson Alves de Souza                 
    Based on lectures by professor Roberto Parreiras Tavares    
       and book Numerical Heat Transfer and Fluid Flow          
       by Suhas V. Patankar (1980)                              
                                                                
               Federal University of Minas Gerais               
                      September 21st, 2017                      
 ===============================================================
                       Input parameters:                        
 
 Lenght in X direction:     5.000000
 Lenght in Y direction:     5.000000
 Nodes in X direction:           200
 Nodes in Y direction:           200
 Temperature T1 (left, right and bottom borders):  1200.000000
 Temperature T2 (top border):                       700.000000
 
 SOLUTION of LINEAR SYSTEM: Gauss-Seidel method
     No relaxation applied to solution.
 Tolerance: 0.100000E-03
 
 Iterations:                 33604
 ========================================================================
                    Calculation Results                                  
                    Adimensional Values                                  
 ========================================================================
            I           J         X/L         Y/W           T   Exact Sol
           14          74    0.070352    0.371859    0.035988    0.035823
           14          75    0.070352    0.376884    0.036702    0.036535
           14          76    0.070352    0.381910    0.037426    0.037258
           14          77    0.070352    0.386935    0.038161    0.037992
           14          78    0.070352    0.391960    0.038907    0.038737
           14          79    0.070352    0.396985    0.039664    0.039494
           14          80    0.070352    0.402010    0.040433    0.040262
           14          81    0.070352    0.407035    0.041214    0.041042
           14          82    0.070352    0.412060    0.042008    0.041835
           14          83    0.070352    0.417085    0.042814    0.042640
           14          84    0.070352    0.422111    0.043632    0.043458
           14          85    0.070352    0.427136    0.044464    0.044289
           14          86    0.070352    0.432161    0.045310    0.045134
           14          87    0.070352    0.437186    0.046169    0.045993
           14          88    0.070352    0.442211    0.047043    0.046866
           14          89    0.070352    0.447236    0.047931    0.047754
           14          90    0.070352    0.452261    0.048834    0.048656
           14          91    0.070352    0.457286    0.049753    0.049575
           14          92    0.070352    0.462312    0.050687    0.050508
           14          93    0.070352    0.467337    0.051637    0.051458
           14          94    0.070352    0.472362    0.052604    0.052425
           14          95    0.070352    0.477387    0.053588    0.053409
           14          96    0.070352    0.482412    0.054589    0.054410
           14          97    0.070352    0.487437    0.055609    0.055429
           14          98    0.070352    0.492462    0.056646    0.056466
           14          99    0.070352    0.497487    0.057703    0.057523
           14         100    0.070352    0.502513    0.058779    0.058599
           14         101    0.070352    0.507538    0.059875    0.059694
           14         102    0.070352    0.512563    0.060991    0.060811
           14         103    0.070352    0.517588    0.062129    0.061948
           14         104    0.070352    0.522613    0.063288    0.063108
           14         105    0.070352    0.527638    0.064469    0.064289
           14         106    0.070352    0.532663    0.065674    0.065494
           14         107    0.070352    0.537688    0.066902    0.066722
           14         108    0.070352    0.542714    0.068154    0.067975
           14         109    0.070352    0.547739    0.069431    0.069252
           14         110    0.070352    0.552764    0.070734    0.070556
           14         111    0.070352    0.557789    0.072064    0.071886
           14         112    0.070352    0.562814    0.073421    0.073243
           14         113    0.070352    0.567839    0.074806    0.074629
           14         114    0.070352    0.572864    0.076221    0.076044
           14         115    0.070352    0.577889    0.077665    0.077489
           14         116    0.070352    0.582915    0.079141    0.078965
           14         117    0.070352    0.587940    0.080649    0.080474
           14         118    0.070352    0.592965    0.082190    0.082015
           14         119    0.070352    0.597990    0.083765    0.083591
           14         120    0.070352    0.603015    0.085375    0.085202
           14         121    0.070352    0.608040    0.087022    0.086850
           14         122    0.070352    0.613065    0.088707    0.088535
           14         123    0.070352    0.618090    0.090431    0.090260
           14         124    0.070352    0.623116    0.092196    0.092026
           14         125    0.070352    0.628141    0.094003    0.093834
           14         126    0.070352    0.633166    0.095853    0.095685
           14         127    0.070352    0.638191    0.097749    0.097582
           14         128    0.070352    0.643216    0.099692    0.099526
           14         129    0.070352    0.648241    0.101684    0.101519
           14         130    0.070352    0.653266    0.103726    0.103562
           14         131    0.070352    0.658291    0.105821    0.105658
           14         132    0.070352    0.663317    0.107971    0.107809
           14         133    0.070352    0.668342    0.110178    0.110017
           14         134    0.070352    0.673367    0.112445    0.112285
           14         135    0.070352    0.678392    0.114773    0.114614
           14         136    0.070352    0.683417    0.117166    0.117008
           14         137    0.070352    0.688442    0.119626    0.119470
           14         138    0.070352    0.693467    0.122157    0.122001
           14         139    0.070352    0.698492    0.124761    0.124607
           14         140    0.070352    0.703518    0.127442    0.127289
